Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.29966,EKP,,S,,,R,,,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.24358,EKP,,,S,R,S,,,,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
574.67,EKP,S,S,S,R,,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2368,EKP,,,,,S,,,,S,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66378,EKP,,,,,S,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2398,EKP,,,,R,S,,,,R,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4219,EKP,S,,S,,,,,,,S,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
72407.2312,EKP,,S,,S,,S,,,S,S,S,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66564,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66224,EKP,,R,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7068,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66412,EKP,,S,S,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24451,EKP,,R,,R,,,R,R,R,R,R,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66442,EKP,,S,,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66093,EKP,S,,,R,S,,,,R,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2651,EKP,S,,R,R,S,,,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.25927,EKP,S,,S,,,,S,,R,,R,,S,R,,R,,S,S,,S,,R,S,,,,,,,,,,,,
72407.2409,EKP,,,S,R,S,R,R,,,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4082,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29963,EKP,R,,S,,,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
1328421.3,EKP,,R,R,R,S,,R,,,R,,R,R,,,,,R,R,,,,R,,R,,,,,R,,,,,,
72407.2533,EKP,R,,R,,S,R,,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.46353,EKP,,,,,R,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.24414,EKP,,R,R,R,,,R,,,R,R,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
574.98,EKP,,,,R,,,R,,R,,S,S,R,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2439,EKP,S,,R,,,,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24436,EKP,R,R,R,,S,R,,,R,R,,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66514,EKP,,,R,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66269,EKP,,R,S,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2814,EKP,,,,,S,S,,,,S,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66519,EKP,,,R,R,,,,R,S,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2256,EKP,,S,,,,S,R,,R,,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2587,EKP,S,,S,S,S,S,,,,,S,S,S,S,S,,,S,S,,,S,S,S,S,S,,,,,,,,,,
573.4049,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2721,EKP,S,,,S,,,,,R,S,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2475,EKP,,,,S,,,,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2851,EKP,S,S,,S,S,S,R,,,S,S,S,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
72407.2425,EKP,S,S,,R,S,,R,,,R,,,S,R,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
1328405.3,EKP,,,S,,R,,R,,,R,R,S,,,R,,,R,,,,,,,R,,,,,R,,,,,,
573.46359,EKP,,R,,R,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.65931,EKP,S,,S,S,,,,,S,S,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.4189,EKP,S,,,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2499,EKP,S,,R,,S,R,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66326,EKP,,R,S,,,,,S,,R,,,,S,R,R,S,S,,,,,,,,,,,,,,,,,,
573.4177,EKP,S,,R,,,,,,,R,R,,,,R,,R,R,,,,,,,,,,,,,,,,,,
72407.2387,EKP,S,S,S,R,,R,R,,R,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29948,EKP,,R,,,,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.197,EKP,,R,S,R,,,,R,,R,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2873,EKP,S,,,,S,S,,,S,S,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66387,EKP,,R,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66379,EKP,,,,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2408,EKP,S,S,,,S,,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2365,EKP,S,S,,,,R,,,R,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2757,EKP,,,,,S,R,,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46331,EKP,,R,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.29901,EKP,,,S,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.4103,EKP,S,,,,,,,,,,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
72407.1435,EKP,S,,R,R,S,R,,,,,,,,R,,,,R,S,,,,,,,,,,,,,,,,,
573.4077,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
72407.2427,EKP,S,,,,S,,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.46358,EKP,R,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
1284812.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.46408,EKP,R,,,R,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2341,EKP,,S,S,R,S,,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66283,EKP,,,S,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.31612,EKP,R,R,R,,R,,,,,,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
72407.2724,EKP,S,S,,R,S,S,R,,R,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2426,EKP,S,,S,,,,,,R,,,S,R,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
573.15044,EKP,,,S,R,S,,,R,,R,,R,R,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
1304923.3,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2216,EKP,,S,,,S,,,,R,S,,R,S,S,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2429,EKP,,,,,S,,R,,,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24407,EKP,R,S,,R,S,,,R,,,,,R,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.66485,EKP,,,R,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2333,EKP,,S,S,,S,S,,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2348,EKP,,,R,R,,S,R,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46383,EKP,,,,R,,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2173,EKP,,S,R,R,,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2826,EKP,,,S,S,S,,R,,S,,,,S,S,R,,,S,R,,,S,S,S,R,R,,,,,,,,,,
574.86,EKP,S,,R,,S,,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24434,EKP,R,,,R,S,,,,,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.46335,EKP,,S,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.65974,EKP,R,,,R,,R,R,,R,,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.46329,EKP,R,S,,,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66095,EKP,,,S,,,,,,R,R,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24403,EKP,R,,S,R,S,,R,,R,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2767,EKP,S,,S,,S,,R,,R,,,S,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2192,EKP,S,S,S,R,,S,R,,,,S,S,S,R,S,,,R,S,,,R,R,S,R,S,,,,,,,,,,
72407.2822,EKP,,S,S,S,,,,,,,,,S,R,R,,,R,R,,,S,S,S,R,R,,,,,,,,,,
573.29983,EKP,,S,S,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2772,EKP,S,S,,S,,,,,S,S,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
72407.2494,EKP,S,S,R,R,,,,,,,,R,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.258,EKP,,R,R,R,,R,,R,S,,R,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
573.65953,EKP,,,,R,S,S,R,,R,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66398,EKP,,R,,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4174,EKP,S,,S,,,,,,,R,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,
573.7219,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
72407.2876,EKP,,,,S,,S,,,,S,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66495,EKP,,S,S,R,,,,S,,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
72407.2267,EKP,,S,,,,S,R,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46346,EKP,,,,R,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2323,EKP,,,,R,,R,R,,R,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.196,EKP,R,S,R,,,R,,R,,R,,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66255,EKP,,S,S,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29949,EKP,,S,,,R,,,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2288,EKP,S,,S,S,S,S,R,,S,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2282,EKP,S,,S,,S,S,,,R,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24423,EKP,R,,S,,,R,,,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4091,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.65945,EKP,,R,S,,S,,R,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.12781,EKP,,R,,,,R,R,,R,,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.29892,EKP,R,S,R,,,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
1304916.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.46381,EKP,,,,R,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4155,EKP,S,,S,,,,,,,R,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
72407.2561,EKP,,,,,,,R,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.20061,EKP,,,,,,,,R,S,S,,,S,R,,R,R,S,S,,,,S,R,R,,,,,R,,,,,,
573.46858,EKP,,,,,,R,R,R,R,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
72407.2484,EKP,S,,,,S,S,,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.189,EKP,R,R,,R,,R,,,,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.7055,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2349,EKP,S,S,,,,,,,S,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66311,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4184,EKP,S,,R,,,,,,,S,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
1284809.4,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2831,EKP,,,S,S,,S,R,,S,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.31601,EKP,R,R,S,R,,,,,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.31603,EKP,,R,,,R,,,R,,,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.7025,EKP,S,S,S,R,S,S,R,R,R,S,R,R,R,R,,R,R,R,R,,,,R,S,R,,,,,R,,,,,,
72407.2811,EKP,,,,R,,S,R,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.29965,EKP,R,R,S,,,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2848,EKP,S,S,,S,,S,R,,,R,,S,R,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2268,EKP,S,S,S,R,,,R,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46849,EKP,,R,R,R,R,R,R,,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.7061,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2182,EKP,,,,R,,S,,,,R,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2343,EKP,,S,S,R,S,S,,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24361,EKP,,,S,R,S,,S,,,R,,,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
573.12778,EKP,R,R,,,R,,,R,,,,,R,R,,R,R,R,R,,,,R,,R,,,,,R,,,,,,
72407.2317,EKP,,S,S,S,,,R,,S,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66335,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2401,EKP,S,S,,,,S,R,,,R,S,,S,S,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.66501,EKP,,,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66329,EKP,,R,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46844,EKP,,,R,,,,R,R,,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.66423,EKP,,,S,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2324,EKP,S,S,S,,S,R,R,,,,R,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
574.117,EKP,,S,,R,,S,,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7093,EKP,S,,S,,,,,,,R,R,,,,R,,S,S,,,,,,,,,,,,,,,,,,
1328426.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
72407.2829,EKP,S,S,S,R,S,S,R,,R,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2682,EKP,S,S,,S,,,,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.5624,EKP,,,R,R,,,R,,,R,,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.65904,EKP,,,,R,,,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66401,EKP,,,,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2868,EKP,S,,R,R,S,R,,,,,,R,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.1438,EKP,R,S,,R,R,,,,,R,,,,R,,,,R,R,,,,,,,,,,,,,,,,,
573.66488,EKP,,S,R,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2688,EKP,,S,S,,S,,R,,S,S,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
72407.2669,EKP,,S,,R,S,S,,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2643,EKP,,S,,,,S,,,S,S,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24418,EKP,,,R,R,,,R,R,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.5769,EKP,S,R,R,R,S,,R,,R,R,R,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.66459,EKP,,S,,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2318,EKP,S,,,,S,S,,,,,S,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
574.77,EKP,,,,,S,R,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284796.3,EKP,R,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2541,EKP,,,,,,S,,,R,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2567,EKP,S,S,R,,S,,R,,R,R,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2614,EKP,S,S,S,R,S,,,,,R,R,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29878,EKP,R,,R,,R,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.17927,EKP,S,S,,R,,,S,R,R,S,,R,S,R,,R,R,R,S,,,,R,R,R,,,,,R,,,,,,
72407.2237,EKP,,,S,R,S,S,,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65972,EKP,S,,,R,S,,,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4168,EKP,S,,S,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.46405,EKP,,,,,,S,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.243,EKP,S,,R,R,,R,R,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
1284789.4,EKP,R,R,S,R,S,R,S,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.1922,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
72407.2229,EKP,S,,,R,,,,,,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2383,EKP,,S,,R,,S,R,,S,R,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66571,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66386,EKP,,,,R,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2847,EKP,S,,,R,,R,,,,R,R,,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.22567,EKP,,,R,,,,R,,,S,,,S,R,,,,S,,,,,,,,,,,,,,,,,,
573.24408,EKP,S,,,,S,R,,,,R,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.4051,EKP,S,,S,,,,,,,S,R,,,,R,,S,S,R,,,,,,,,,,,,,,,,,
573.20064,EKP,,,,R,S,,,,,,,,R,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.29998,EKP,R,R,,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.24442,EKP,S,S,S,R,S,,,,R,,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2197,EKP,,S,,,,S,R,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2666,EKP,,,S,R,S,,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24366,EKP,R,R,,,,R,,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.5765,EKP,R,R,S,R,S,,R,,R,R,R,R,S,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.66531,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2607,EKP,,S,S,R,S,S,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4185,EKP,S,,,,,,,,,R,,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2525,EKP,,S,,R,,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.242,EKP,S,S,R,,S,,R,R,,R,S,R,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
