Sample_ID_IfH,Organism_Code,meropenem,ertapenem,tobramycin,tigecycline,piperacillin-tazobactam,cefotaxime,cefpodoxime,amoxicillin-clavulanic acid,ampicillin,gentamicin,amikacin,ceftriaxone,cefepime,trimethoprim,trimethoprim-sulfamethoxazole,norfloxacin,ciprofloxacin,nitrofurantoin,ceftazidime,sulfamethoxazole,aztreonam,ceftolozane-tazobactam,cefuroxime,Imipenem,ampicillin-sulbactam,ceftazidime-avibactam,cefazolin,levofloxacin,moxifloxacin,ticarcillin-clavulanic acid,piperacillin,colistin,fosfomycin
72407.568,EKP,S,S,R,R,R,R,,R,R,R,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.13185,EKP,S,,S,,R,,,,R,S,S,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13962,EKP,S,,R,,S,,,,R,S,S,S,S,,S,,R,,R,,,,S,S,R,,R,R,,,,,
573.44622,EKP,R,R,R,R,R,R,R,,R,S,S,R,S,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.40433,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,R,R,R,S,S,S,R,,,,
573.14401,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.14327,EKP,S,,R,,S,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.1452,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.42951,EKP,S,R,S,R,R,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,S,S,R,S,R,R,,,,
573.32137,EKP,S,S,,,,,,,R,S,S,R,,,,,S,,R,,,,,,,,R,,,,,S,
1438807.3,EKP,S,S,,R,,S,,,R,S,S,,,,R,,R,,S,,,,,S,S,,S,S,,,,,
573.13843,EKP,S,,S,,S,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.44105,EKP,R,R,R,R,S,R,R,,R,R,R,R,S,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.13481,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14222,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.41944,EKP,R,R,S,R,S,R,R,,S,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.41159,EKP,R,R,S,R,S,R,R,,R,S,S,R,S,,R,,R,,S,,S,R,R,R,R,R,R,S,R,,,,
573.13883,EKP,S,,S,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.5817,EKP,S,S,R,R,R,R,,R,R,S,S,,R,R,,,R,,R,,R,,R,,,,,,,,,,
573.41136,EKP,R,R,S,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,S,R,R,R,,,,
573.13132,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13717,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.1478,EKP,R,R,,,,,,,,R,R,,,,R,,R,,,,,,,R,,,,,,,,,
573.44071,EKP,R,R,S,R,S,R,R,,R,S,S,R,S,,R,,R,,S,,S,R,R,R,S,R,R,R,R,,,,
573.41966,EKP,R,R,S,R,R,R,R,,R,S,S,S,R,,R,,R,,S,,S,S,R,R,R,S,S,S,R,,,,
573.5828,EKP,S,S,S,R,S,S,,S,R,S,S,,S,S,,,S,,S,,S,,S,,,,,,,,,,
573.13794,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.13231,EKP,S,,S,,R,,,,R,S,S,R,S,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.40394,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.13993,EKP,S,,R,,R,,,,R,S,R,R,R,,S,,S,,R,,R,,R,S,R,,R,S,,,,,
573.44065,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,S,S,R,R,,,,
573.14138,EKP,S,,S,,R,,,,R,S,S,R,,,R,,R,,R,,S,,R,R,R,,R,R,,,,,
573.13957,EKP,S,,S,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.41974,EKP,R,R,R,R,S,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.41995,EKP,R,R,R,R,R,R,R,,R,R,R,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.13596,EKP,S,,R,,R,,,,R,S,S,R,,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.12908,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.44053,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.42004,EKP,R,R,S,R,R,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,R,R,R,R,R,,,,
72407.537,EKP,S,S,S,R,R,R,,R,R,R,S,,R,,R,,R,,R,,S,,S,,,,,,,,,,
573.14499,EKP,S,,S,,R,,,,R,S,S,R,,,R,,S,,R,,R,,R,S,R,,R,S,,,,,
573.13258,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.13802,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13621,EKP,S,,S,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.41295,EKP,R,R,R,R,R,R,R,,R,R,R,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.13644,EKP,S,,S,,R,,,,R,S,S,R,S,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14303,EKP,S,,S,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.14192,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,S,,R,S,R,,R,R,,,,,
72407.503,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.14277,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.44094,EKP,R,R,R,R,R,R,R,,R,S,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.41103,EKP,R,R,R,R,R,R,R,,R,S,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.13281,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
72407.481,EKP,S,S,R,R,R,R,,R,R,R,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.27342,EKP,S,,,,,,,S,S,S,S,S,,S,,,R,,,R,S,,,S,,,,,,,,,
72407.521,EKP,R,R,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.13174,EKP,S,,S,,R,,,,R,S,S,R,R,,S,,R,,R,,R,,R,R,R,,R,R,,,,,
573.5803,EKP,S,S,R,R,R,R,,R,R,R,S,,S,R,,,R,,R,,R,,R,,,,,,,,,,
573.14056,EKP,S,,S,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
72407.563,EKP,S,S,S,R,R,R,,R,R,S,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.12883,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.14795,EKP,R,R,,,,,,,,R,R,,,,R,,R,,,,,,,R,,,,,,,,,
573.1347,EKP,S,,R,,R,,,,R,R,R,R,,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13671,EKP,S,,S,,S,,,,R,S,S,R,S,,S,,R,,R,,R,,R,S,R,,R,S,,,,,
573.13917,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14071,EKP,S,,S,,R,,,,R,S,S,R,S,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.12923,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.13605,EKP,S,,R,,R,,,,R,R,S,R,S,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13457,EKP,S,,S,,R,,,,R,S,S,R,R,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14379,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13051,EKP,S,,R,,S,,,,R,R,R,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.23993,EKP,R,R,,,,,,,,R,R,,,,R,,R,,,,,,,R,,,,,,,,,
573.14416,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.5676,EKP,S,S,S,R,S,R,,S,R,R,S,,S,R,,,S,,R,,R,,R,,,,,,,,,,
573.40361,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.13057,EKP,S,,S,,R,,,,R,S,S,S,S,,S,,S,,R,,S,,S,S,R,,R,S,,,,,
573.14345,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.1405,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
1328364.3,EKP,S,S,,,,S,,,R,S,S,,,,R,,S,,,,,,,S,,,S,S,,,,,
72407.485,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.44057,EKP,R,R,R,R,R,R,R,,R,S,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.41147,EKP,R,R,S,R,R,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,R,R,R,R,R,,,,
1400185.3,EKP,S,S,,R,,R,,,R,R,R,,,,R,,R,,R,,,,,S,R,,R,R,,,,,
573.13257,EKP,S,,S,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13103,EKP,S,,R,,S,,,,R,R,S,R,R,,R,,R,,S,,S,,R,S,R,,R,S,,,,,
573.12943,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.7096,EKP,S,S,R,R,S,S,,R,R,R,S,,S,R,,,R,,S,,S,,S,,,,,,,,,,
573.41126,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,R,R,S,R,R,,,,
573.14179,EKP,S,,R,,R,,,,R,R,S,R,R,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13484,EKP,S,,S,,S,,,,R,S,S,R,R,,S,,R,,R,,R,,R,S,R,,R,S,,,,,
573.12927,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.13137,EKP,S,,S,,R,,,,R,S,S,S,S,,R,,S,,R,,S,,S,S,R,,R,S,,,,,
573.5794,EKP,S,R,R,R,R,R,,R,R,S,S,,R,R,,,R,,R,,R,,R,,,,,,,,,,
72407.547,EKP,S,S,S,R,S,R,,R,R,S,S,,R,,R,,S,,R,,R,,R,,,,,,,,,,
573.42922,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,S,R,S,R,S,R,R,R,,,,
573.41089,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
72407.479,EKP,S,S,S,R,S,R,,R,R,S,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.41988,EKP,R,R,S,R,R,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,R,R,R,R,R,R,R,,,,
573.42919,EKP,R,R,R,R,S,R,R,,R,R,S,R,R,,R,,R,,S,,S,R,R,R,R,R,R,S,R,,,,
573.44116,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.13248,EKP,S,,R,,R,,,,R,R,S,R,R,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.1385,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13387,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
72407.551,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.12884,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,,S,R,,R,R,,,,,
72407.529,EKP,S,S,S,S,S,R,,R,R,S,S,,R,,R,,S,,R,,R,,R,,,,,,,,,,
573.41165,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,S,R,R,R,,,,
573.14359,EKP,S,,R,,S,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14451,EKP,S,,R,,R,,,,R,R,R,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13848,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.13521,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,S,,R,,R,,R,S,R,,R,S,,,,,
573.14812,EKP,R,R,,,,,,,,R,R,,,,R,,R,,,,,,,R,,,,,,,,,
573.12991,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.13083,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.42903,EKP,R,R,R,R,S,R,R,,R,S,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.14022,EKP,S,,R,,R,,,,R,R,R,R,R,,S,,R,,R,,R,,R,R,R,,R,R,,,,,
573.42946,EKP,R,R,S,R,R,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,R,R,S,S,R,,,,
573.24272,EKP,R,R,,,,,,,,R,R,,,,R,,R,,,,,,,R,,,,,,,,,
573.41166,EKP,S,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,S,R,R,R,S,R,,,,
573.13365,EKP,S,,S,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13191,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13818,EKP,S,,R,,S,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.12995,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.24268,EKP,S,S,S,,S,,,S,R,S,S,R,R,,R,,R,,R,,,,,,,,R,S,,,,,
573.1349,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13909,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
1328362.3,EKP,S,S,,,,S,,,R,S,S,,,,R,,S,,,,,,,S,,,S,S,,,,,
573.13535,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13842,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13713,EKP,S,,S,,R,,,,R,S,S,R,S,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.14438,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.40393,EKP,R,R,R,R,S,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.13524,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.41175,EKP,R,R,S,R,S,R,R,,S,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
72407.502,EKP,S,S,R,R,R,R,,R,R,R,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.14185,EKP,S,,R,,R,,,,R,S,R,R,,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.5709,EKP,S,S,R,R,S,R,,S,R,R,S,,S,R,,,S,,S,,S,,R,,,,,,,,,,
573.14486,EKP,S,,R,,R,,,,R,R,R,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13102,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,S,,R,,R,,R,S,R,,R,S,,,,,
573.41938,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.41145,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.13574,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.5701,EKP,S,S,R,R,R,R,,R,R,S,S,,S,R,,,R,,R,,R,,R,,,,,,,,,,
573.12983,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.13031,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.13287,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
72407.569,EKP,R,R,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.42968,EKP,R,R,S,R,S,R,R,,S,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.13116,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.12954,EKP,S,,S,,R,,,,R,S,S,R,R,,R,,S,,R,,R,,,S,R,,R,S,,,,,
573.14206,EKP,S,,R,,R,,,,R,S,R,R,S,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.41986,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,S,R,R,R,S,R,S,R,,,,
573.41294,EKP,R,R,R,R,R,R,R,,R,S,R,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.13361,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.12887,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,,S,R,,R,R,,,,,
573.13067,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
72407.533,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.14097,EKP,S,,R,,R,,,,R,S,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.14026,EKP,S,,R,,S,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.40448,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,S,R,S,R,,,,
573.13275,EKP,S,,S,,S,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,S,,,,,
573.5823,EKP,S,S,R,R,R,R,,R,R,S,S,,R,R,,,R,,R,,R,,R,,,,,,,,,,
573.14122,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.1412,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13811,EKP,S,,R,,R,,,,R,R,S,R,S,,R,,R,,R,,S,,R,R,R,,R,R,,,,,
573.13201,EKP,S,,R,,R,,,,R,R,R,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.14336,EKP,S,,R,,R,,,,R,R,S,R,R,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.13762,EKP,S,,S,,R,,,,R,S,S,R,R,,S,,R,,R,,R,,R,S,R,,R,R,,,,,
573.44619,EKP,R,R,R,R,R,R,R,,R,R,R,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.12894,EKP,S,,R,,R,,,,R,R,S,R,R,,S,,R,,R,,R,,,S,R,,R,R,,,,,
573.14087,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.1393,EKP,S,,R,,R,,,,R,R,S,R,R,,R,,R,,R,,R,,R,R,R,,R,R,,,,,
573.14073,EKP,S,,S,,R,,,,R,S,S,S,S,,R,,S,,S,,S,,R,S,R,,R,S,,,,,
72407.557,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,S,,R,,R,,R,,,,,,,,,,
72407.571,EKP,S,S,R,R,R,R,,R,R,R,R,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.42899,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,S,,R,R,R,R,R,R,R,S,R,,,,
72407.517,EKP,S,S,S,R,S,R,,R,R,S,S,,R,,R,,R,,R,,R,,R,,,,,,,,,,
573.12946,EKP,S,,S,,S,,,,R,S,S,S,S,,S,,S,,S,,S,,S,S,S,,S,S,,,,,
573.41086,EKP,R,R,S,R,S,R,R,,R,R,S,R,R,,R,,R,,S,,S,R,R,R,R,R,R,R,R,,,,
573.40438,EKP,R,,R,R,R,R,R,,R,S,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,R,R,,,,
573.4195,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,S,S,R,S,R,R,,,,
573.13448,EKP,S,,R,,R,,,,R,S,R,R,R,,S,,R,,R,,R,,R,R,R,,R,R,,,,,
573.13723,EKP,S,,S,,S,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.44119,EKP,R,R,R,R,R,R,R,,R,R,S,R,S,,R,,R,,R,,R,R,R,R,R,S,R,R,R,,,,
1438790.3,EKP,R,R,,R,,R,,,R,S,R,,,,R,,R,,,,,,,R,R,,R,R,,,,,
573.14258,EKP,S,,R,,R,,,,R,S,S,R,R,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
573.44091,EKP,R,R,S,R,S,R,R,,R,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.40451,EKP,R,R,S,R,S,R,R,,S,S,S,R,R,,R,,R,,S,,S,R,S,R,S,R,S,R,R,,,,
573.41935,EKP,R,R,R,R,R,R,R,,R,S,R,R,R,,R,,R,,R,,R,R,R,R,R,S,R,R,R,,,,
573.24302,EKP,S,S,R,,S,,,R,R,S,S,R,S,,R,,S,,R,,,,,,,,,S,,,,,
573.42011,EKP,R,R,R,R,R,R,R,,R,R,S,R,R,,R,,R,,R,,R,R,R,R,R,R,R,S,R,,,,
573.14172,EKP,S,,S,,R,,,,R,R,S,R,S,,R,,R,,R,,R,,R,S,R,,R,R,,,,,
