Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
72407.2877,EKP,,S,,,,,R,,R,,R,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.4136,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2536,EKP,S,,S,R,S,S,R,,,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46375,EKP,,,,R,,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4098,EKP,S,,S,,,,,,,R,S,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.24371,EKP,,R,,S,S,R,R,,,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4192,EKP,S,,S,,,,,,,R,,,,S,R,,R,S,S,,,,,,,,,,,,,,,,,
573.66277,EKP,,S,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46341,EKP,,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2864,EKP,S,R,S,,S,R,,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24343,EKP,,,,,S,R,R,R,R,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.46411,EKP,,S,,,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2792,EKP,S,,R,R,,,,,,S,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2316,EKP,S,S,S,S,S,S,R,,S,S,S,R,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46415,EKP,R,R,,R,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.17943,EKP,,,R,,,,,,R,R,R,R,S,R,,R,R,R,S,,,,R,S,R,,,,,R,,,,,,
72407.2645,EKP,,S,R,R,,,,,,R,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
1328389.3,EKP,R,R,R,,R,R,R,R,,R,,,,R,,R,,R,R,,,,,,R,,,,,R,,,,,,
573.7072,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2673,EKP,,,,,S,,,,R,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65992,EKP,S,S,,R,S,S,,,,,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2477,EKP,S,S,,,S,S,R,,S,S,R,S,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.66076,EKP,,,,R,S,R,,,S,,,S,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2307,EKP,S,S,S,,S,,R,,,R,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284803.4,EKP,S,R,R,S,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66555,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2817,EKP,S,,S,,,,R,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2463,EKP,,S,,,S,,R,,R,,S,S,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
72407.2327,EKP,,S,,,,,,,,S,,R,S,R,R,,,R,S,,,R,R,R,R,R,,,,,,,,,,
72407.2417,EKP,,,S,S,,S,R,,S,,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66523,EKP,,R,,R,,,,R,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66236,EKP,,R,,,R,,,R,,S,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.31609,EKP,R,,R,,,,,,,R,R,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
72407.2461,EKP,,,S,,,S,,,,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2553,EKP,S,,R,R,,R,,,R,,S,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.7069,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66343,EKP,,S,S,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.31607,EKP,R,R,,R,R,,,,,R,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66013,EKP,S,S,,R,,S,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29953,EKP,S,,,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66331,EKP,,,,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4141,EKP,,,,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.30013,EKP,R,R,R,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2283,EKP,,R,,R,S,R,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66365,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2638,EKP,S,S,,,,R,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.65997,EKP,,S,,R,,,,,,,S,S,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.46867,EKP,,,R,R,R,,R,R,R,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66348,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2183,EKP,S,,S,,S,,R,,R,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.199,EKP,R,R,,,S,R,R,R,R,,R,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66543,EKP,,S,R,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65956,EKP,,,R,,,,,,S,R,S,R,S,R,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
72407.2709,EKP,S,,R,R,,S,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.12773,EKP,R,R,,,,,R,,R,R,,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.66232,EKP,,,R,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7079,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66096,EKP,,R,S,S,S,R,R,,R,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66044,EKP,,,R,R,S,,R,,R,,R,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2219,EKP,,,,,S,R,R,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
1438702.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
72407.256,EKP,,,R,,,R,R,R,R,,,S,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
574.104,EKP,S,,R,,,R,R,,,R,R,R,R,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.66057,EKP,,S,S,,,S,R,,,S,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24443,EKP,,,R,,,R,R,R,,,,,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
573.4146,EKP,S,,R,,,,,,,,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.4164,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2222,EKP,,,,,S,S,,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29996,EKP,,,,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
1284834.3,EKP,S,S,S,S,S,S,S,R,R,S,R,S,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2762,EKP,,,S,,,,R,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4093,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2193,EKP,,S,R,R,,,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2576,EKP,S,S,S,R,S,,,,S,R,S,,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
574.87,EKP,,,R,R,,,,,,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.201,EKP,R,R,S,R,,R,R,R,,,,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2201,EKP,,,,,,S,,,R,R,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66015,EKP,S,,S,R,S,S,R,,R,,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2653,EKP,S,S,,,,S,R,,R,,R,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66097,EKP,S,,,S,,,,,R,R,R,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66315,EKP,,R,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.12777,EKP,,R,,R,R,,S,,R,R,,R,S,R,,R,R,R,S,,,,R,,R,,,,,R,,,,,,
72407.2852,EKP,S,S,S,S,S,R,R,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29999,EKP,,S,,,R,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29889,EKP,R,S,R,,,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.65957,EKP,S,S,,,S,,R,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29955,EKP,R,S,R,,R,,,,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66091,EKP,,,,,S,,R,,,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1328420.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.4216,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.266,EKP,S,R,,,S,R,R,R,R,,,,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
72407.167,EKP,R,R,R,,,,,R,,R,R,,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2821,EKP,,S,,,,S,,,R,,S,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1400160.3,EKP,,,S,R,S,,R,,,R,R,S,R,,,,,R,,,,,R,,R,,,,,R,,,,,,
72407.2488,EKP,S,,,,,,R,,,,,,S,R,S,,,S,S,,,R,R,S,S,S,,,,,,,,,,
1284802.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2172,EKP,S,S,R,R,,S,R,,R,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66334,EKP,,,R,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2476,EKP,,S,,,,,R,,,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2357,EKP,S,,,R,,,R,,R,S,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.30014,EKP,R,S,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.65976,EKP,,S,,,,S,,,R,,,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24368,EKP,,R,S,R,,R,S,,R,R,R,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2646,EKP,S,S,,R,,S,,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66327,EKP,,S,S,,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66046,EKP,,S,S,R,,S,,,R,R,S,R,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.31606,EKP,R,,R,,R,,,R,,R,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.29886,EKP,R,R,S,,R,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.24398,EKP,R,,R,,,R,R,R,,R,R,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.29885,EKP,R,,R,,S,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.24367,EKP,S,,S,,,,,R,,,R,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.29919,EKP,R,,,,R,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2298,EKP,S,S,,S,S,S,,,S,,,,S,S,S,,,S,S,,,S,S,S,S,S,,,,,,,,,,
72407.2739,EKP,,R,R,R,S,,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24402,EKP,,,R,,S,,,R,,,,R,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2234,EKP,,,,S,S,,R,,,S,,,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
573.4166,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2335,EKP,,S,,,,R,,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24389,EKP,R,,,,S,R,R,,,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24331,EKP,,R,R,R,S,R,,,R,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.46389,EKP,,,,,,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66556,EKP,,,S,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.241,EKP,,R,,R,S,,,R,R,R,R,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
573.65973,EKP,,S,,,,S,,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2606,EKP,S,,S,,,,R,,,S,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24379,EKP,,R,S,R,S,,,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2285,EKP,,,,R,,,,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2637,EKP,S,,S,R,,,R,,R,R,R,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4134,EKP,S,,S,,,,,,,,,,,S,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66493,EKP,,R,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4101,EKP,,,,,,,,,,,R,,,S,S,,R,R,R,,,,,,,,,,,,,,,,,
72407.193,EKP,S,R,,S,S,,R,,,R,,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.4147,EKP,,,,,,,,,,R,,,,S,S,,R,S,S,,,,,,,,,,,,,,,,,
573.66336,EKP,,,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24243,EKP,R,,R,R,S,R,,R,R,,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.65969,EKP,S,,S,,S,S,R,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66393,EKP,,,S,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66454,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66421,EKP,,,,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4171,EKP,S,,R,,,,,,,R,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.46829,EKP,,R,R,,R,R,R,,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.46388,EKP,,S,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66505,EKP,,,,R,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66024,EKP,,,S,,S,S,,,,S,S,S,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2766,EKP,S,S,,R,S,,,,R,R,R,S,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2329,EKP,,S,,,,R,R,,,R,,R,R,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284801.3,EKP,S,S,R,S,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66266,EKP,,,,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4127,EKP,,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.12772,EKP,R,,R,,,R,,R,,,,,,R,,R,R,R,,,,,R,R,,,,,,R,,,,,,
72407.2862,EKP,S,S,,,S,S,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.5645,EKP,R,R,R,R,,,,,R,R,,R,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.7042,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.15107,EKP,,,S,R,,,R,R,,R,,R,S,R,,R,R,R,R,,,,R,,R,,,,,R,,,,,,
72407.2815,EKP,,,S,S,S,,,,S,,,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.46339,EKP,R,R,,R,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66429,EKP,,S,S,S,R,,,,,,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.24394,EKP,S,,R,R,S,R,,R,R,,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.4142,EKP,,,S,,,,,,,,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2418,EKP,S,S,S,,,S,R,,,,S,,S,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
573.4058,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.65905,EKP,,S,,,,,R,,,S,R,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29984,EKP,R,,S,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66428,EKP,,,S,R,,,,S,,R,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
573.66328,EKP,,S,R,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66552,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66003,EKP,S,S,,R,,,R,,R,,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.46842,EKP,,R,,,R,,,R,,,R,,R,,,,R,R,R,,R,,R,,,,,R,,,,,S,,,
72407.2874,EKP,S,,S,,S,,R,,R,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
